Gender,Sector,Age,Vacc Period,Epi Day,Cohort,N_person,Rate_per_1K
female,ultra-Orthodox Jews,70-79,JanB,26/08/2021,2nd,314,0
female,ultra-Orthodox Jews,70-79,JanB,26/08/2021,12+,3549,0
female,ultra-Orthodox Jews,70-79,FebA,26/08/2021,2nd,521,0
female,ultra-Orthodox Jews,70-79,FebA,26/08/2021,12+,1479,0
female,ultra-Orthodox Jews,70-79,FebB,26/08/2021,2nd,233,0
female,ultra-Orthodox Jews,70-79,FebB,26/08/2021,12+,184,0
female,ultra-Orthodox Jews,80+,JanB,26/08/2021,2nd,278,0
female,ultra-Orthodox Jews,80+,JanB,26/08/2021,12+,2131,0
female,ultra-Orthodox Jews,80+,FebA,26/08/2021,2nd,347,0
female,ultra-Orthodox Jews,80+,FebA,26/08/2021,12+,916,0
female,ultra-Orthodox Jews,80+,FebB,26/08/2021,2nd,108,0
female,ultra-Orthodox Jews,80+,FebB,26/08/2021,12+,106,0
male,General Jewish,60-69,JanB,26/08/2021,2nd,8216,0.121713729
male,General Jewish,60-69,JanB,26/08/2021,12+,105854,0
male,General Jewish,60-69,FebA,26/08/2021,2nd,11239,0
male,General Jewish,60-69,FebA,26/08/2021,12+,35802,0
male,General Jewish,60-69,FebB,26/08/2021,2nd,4642,0
male,General Jewish,60-69,FebB,26/08/2021,12+,3863,0
male,General Jewish,70-79,JanB,26/08/2021,2nd,4782,0
male,General Jewish,70-79,JanB,26/08/2021,12+,103588,0
male,General Jewish,70-79,FebA,26/08/2021,2nd,5233,0
male,General Jewish,70-79,FebA,26/08/2021,12+,27133,0
male,General Jewish,70-79,FebB,26/08/2021,2nd,1858,0
male,General Jewish,70-79,FebB,26/08/2021,12+,2195,0
male,General Jewish,80+,JanB,26/08/2021,2nd,2725,0
male,General Jewish,80+,JanB,26/08/2021,12+,46455,0.021526208
male,General Jewish,80+,FebA,26/08/2021,2nd,3447,0.29010734
male,General Jewish,80+,FebA,26/08/2021,12+,14903,0
male,General Jewish,80+,FebB,26/08/2021,2nd,1025,0.975609756
male,General Jewish,80+,FebB,26/08/2021,12+,1120,0
male,Arab,60-69,JanB,26/08/2021,2nd,1341,0
male,Arab,60-69,JanB,26/08/2021,12+,5787,0
male,Arab,60-69,FebA,26/08/2021,2nd,3388,0
male,Arab,60-69,FebA,26/08/2021,12+,4179,0
male,Arab,60-69,FebB,26/08/2021,2nd,1921,0
male,Arab,60-69,FebB,26/08/2021,12+,997,0
male,Arab,70-79,JanB,26/08/2021,2nd,527,0
male,Arab,70-79,JanB,26/08/2021,12+,3537,0
male,Arab,70-79,FebA,26/08/2021,2nd,1355,0
male,Arab,70-79,FebA,26/08/2021,12+,2496,0
male,Arab,70-79,FebB,26/08/2021,2nd,676,0
male,Arab,70-79,FebB,26/08/2021,12+,449,0
male,Arab,80+,JanB,26/08/2021,2nd,221,0
male,Arab,80+,JanB,26/08/2021,12+,1247,0
male,Arab,80+,FebA,26/08/2021,2nd,553,1.808318264
male,Arab,80+,FebA,26/08/2021,12+,869,0
male,Arab,80+,FebB,26/08/2021,2nd,243,0
male,Arab,80+,FebB,26/08/2021,12+,124,0
male,ultra-Orthodox Jews,60-69,JanB,26/08/2021,2nd,486,0
male,ultra-Orthodox Jews,60-69,JanB,26/08/2021,12+,3812,0
male,ultra-Orthodox Jews,60-69,FebA,26/08/2021,2nd,694,0
male,ultra-Orthodox Jews,60-69,FebA,26/08/2021,12+,1550,0
male,ultra-Orthodox Jews,60-69,FebB,26/08/2021,2nd,333,0
male,ultra-Orthodox Jews,60-69,FebB,26/08/2021,12+,237,0
male,ultra-Orthodox Jews,70-79,JanB,26/08/2021,2nd,268,0
male,ultra-Orthodox Jews,70-79,JanB,26/08/2021,12+,3497,0
male,ultra-Orthodox Jews,70-79,FebA,26/08/2021,2nd,347,0
male,ultra-Orthodox Jews,70-79,FebA,26/08/2021,12+,1150,0
male,ultra-Orthodox Jews,70-79,FebB,26/08/2021,2nd,130,0
male,ultra-Orthodox Jews,70-79,FebB,26/08/2021,12+,139,0
male,ultra-Orthodox Jews,80+,JanB,26/08/2021,2nd,149,0
male,ultra-Orthodox Jews,80+,JanB,26/08/2021,12+,1693,0
male,ultra-Orthodox Jews,80+,FebA,26/08/2021,2nd,201,0
male,ultra-Orthodox Jews,80+,FebA,26/08/2021,12+,627,0
male,ultra-Orthodox Jews,80+,FebB,26/08/2021,2nd,58,0
male,ultra-Orthodox Jews,80+,FebB,26/08/2021,12+,52,0
